date,code,open,high,low,close,volume
2021-06-08,sh.000001,3598.7527,3621.5227,3563.2503,3580.1063,30449147000
2021-06-09,sh.000001,3576.8015,3598.7082,3572.6364,3591.3965,29832329600
2021-06-10,sh.000001,3587.5282,3624.3433,3584.1332,3610.8590,31817480800
2021-06-11,sh.000001,3614.1134,3614.4038,3587.1491,3589.7481,36055497000
2021-06-15,sh.000001,3587.4658,3592.9465,3547.1870,3556.5590,34916856600
2021-06-16,sh.000001,3556.7139,3561.0921,3513.5592,3518.3292,31259730600
2021-06-17,sh.000001,3508.3170,3534.1976,3507.3535,3525.6042,27722991800
2021-06-18,sh.000001,3520.4966,3535.6221,3503.1833,3525.0968,29670858500
2021-06-21,sh.000001,3515.5006,3540.2959,3504.0075,3529.1826,28089827700
2021-06-22,sh.000001,3539.7876,3560.1946,3536.8120,3557.4120,30753639900
2021-06-23,sh.000001,3559.3988,3577.4661,3549.8482,3566.2199,31070951800
2021-06-24,sh.000001,3568.5758,3570.4874,3548.8161,3566.6539,33544075400
2021-06-25,sh.000001,3567.3772,3614.2981,3564.5199,3607.5618,34608783200
2021-06-28,sh.000001,3612.2469,3614.3574,3594.2174,3606.3722,32127497400
2021-06-29,sh.000001,3601.6772,3601.8265,3570.5253,3573.1779,30607117800
2021-06-30,sh.000001,3572.6236,3594.1185,3569.5010,3591.1970,26816281800
2021-07-01,sh.000001,3600.5464,3607.7049,3573.9374,3588.7816,29188319200
2021-07-02,sh.000001,3569.8919,3569.8919,3514.3386,3518.7595,29194554800
2021-07-05,sh.000001,3516.9228,3534.3222,3510.5781,3534.3222,28809483700
2021-07-06,sh.000001,3533.1304,3538.3470,3496.9276,3530.2589,31407021100
2021-07-07,sh.000001,3508.5901,3557.8790,3504.4723,3553.7155,31883918900
2021-07-08,sh.000001,3557.2177,3558.6772,3521.0579,3525.5039,35087785700
2021-07-09,sh.000001,3512.2334,3529.3098,3485.0543,3524.0881,34988431700
2021-07-12,sh.000001,3545.1977,3565.0321,3527.3927,3547.8362,40363955800
2021-07-13,sh.000001,3547.5897,3567.4813,3542.8154,3566.5225,36241671100
2021-07-14,sh.000001,3560.8281,3560.8281,3525.4938,3528.5011,37222172200
2021-07-15,sh.000001,3519.0630,3565.9347,3514.2580,3564.5902,36325916400
2021-07-16,sh.000001,3559.5260,3565.9992,3537.7288,3539.3038,36601477900
2021-07-19,sh.000001,3530.4932,3544.8793,3506.3423,3539.1225,33676094600
2021-07-20,sh.000001,3515.0718,3538.6361,3509.1916,3536.7905,29378059400
2021-07-21,sh.000001,3543.0534,3569.0898,3543.0534,3562.6611,33897874800
2021-07-22,sh.000001,3563.6608,3576.4732,3558.2933,3574.7344,38106705400
2021-07-23,sh.000001,3571.7152,3571.8541,3541.5101,3550.3964,44642124600
2021-07-26,sh.000001,3538.0143,3538.0143,3424.7424,3467.4409,44288220300
2021-07-27,sh.000001,3467.4473,3483.8738,3380.2763,3381.1833,46907544300
2021-07-28,sh.000001,3355.8189,3385.5360,3312.7206,3361.5895,39582541900
2021-07-29,sh.000001,3403.8383,3416.6071,3382.5710,3411.7240,34456942800
2021-07-30,sh.000001,3398.1960,3404.8813,3370.4506,3397.3574,38144095600
2021-08-02,sh.000001,3385.6902,3464.2914,3367.6430,3464.2854,43292787100
2021-08-03,sh.000001,3446.7841,3470.6571,3435.4619,3447.9914,40069808100
2021-08-04,sh.000001,3442.9368,3477.5972,3440.7835,3477.2186,34874421800
2021-08-05,sh.000001,3461.7185,3486.1572,3449.3885,3466.5491,34843692200
2021-08-06,sh.000001,3465.4842,3466.3904,3436.9317,3458.2277,33682440000
2021-08-09,sh.000001,3441.7502,3502.8410,3438.7030,3494.6348,34991009400
2021-08-10,sh.000001,3488.6642,3529.9309,3477.0641,3529.9309,34511299200
2021-08-11,sh.000001,3527.1093,3544.0941,3524.0444,3532.6213,38378355400
2021-08-12,sh.000001,3522.7238,3538.3960,3513.4457,3524.7374,38107459300
2021-08-13,sh.000001,3514.4671,3540.0799,3500.7995,3516.2989,37818728200
2021-08-16,sh.000001,3514.3445,3537.8500,3510.8976,3517.3447,39109972100
2021-08-17,sh.000001,3512.1090,3531.7249,3438.1233,3446.9760,42288580400
2021-08-18,sh.000001,3442.3472,3487.4364,3437.6908,3485.2859,38920375600
2021-08-19,sh.000001,3475.2980,3480.4598,3446.0146,3465.5546,38238303100
2021-08-20,sh.000001,3442.5062,3453.1531,3394.9723,3427.3338,39113691800
2021-08-23,sh.000001,3436.7963,3481.2543,3436.6706,3477.1321,38472744000
2021-08-24,sh.000001,3482.2658,3522.6973,3481.1409,3514.4710,43023646300
2021-08-25,sh.000001,3517.9151,3540.3948,3510.0664,3540.3837,45004701900
2021-08-26,sh.000001,3537.3139,3537.3155,3499.4529,3501.6643,50290314700
2021-08-27,sh.000001,3494.4176,3530.1927,3493.3750,3522.1567,45534590600
2021-08-30,sh.000001,3535.0727,3539.4940,3512.9929,3528.1512,51278571600
2021-08-31,sh.000001,3519.0245,3543.9402,3496.3891,3543.9402,52420505600
2021-09-01,sh.000001,3543.8663,3582.3236,3514.6744,3567.1008,66727630500
2021-09-02,sh.000001,3559.9025,3597.3656,3557.6769,3597.0426,57268403900
2021-09-03,sh.000001,3602.7421,3613.9480,3569.3989,3581.7344,61453235300
2021-09-06,sh.000001,3580.1413,3626.2865,3580.1413,3621.8593,52171327600
2021-09-07,sh.000001,3621.7099,3681.9254,3615.1444,3676.5866,54772187500
2021-09-08,sh.000001,3673.4023,3695.3204,3660.9998,3675.1865,58643619300
2021-09-09,sh.000001,3666.8246,3693.4499,3662.1633,3693.1296,60481033000
2021-09-10,sh.000001,3691.1856,3722.8732,3681.6415,3703.1103,63520043300
2021-09-13,sh.000001,3699.2534,3716.8315,3692.8157,3715.3723,55748401900
2021-09-14,sh.000001,3709.6336,3723.8451,3655.6341,3662.6015,56495238600
2021-09-15,sh.000001,3651.1583,3677.5265,3638.3225,3656.2232,47497000100
2021-09-16,sh.000001,3664.8410,3677.9198,3606.7276,3607.0922,54674147400
2021-09-17,sh.000001,3595.2715,3620.9575,3569.2707,3613.9663,51685021000
2021-09-22,sh.000001,3563.2074,3629.4539,3560.5033,3628.4897,47229605300
2021-09-23,sh.000001,3651.2661,3670.9542,3632.2822,3642.2204,53499548600
2021-09-24,sh.000001,3637.8677,3651.4294,3607.7919,3613.0673,50730477200
2021-09-27,sh.000001,3625.9597,3640.8077,3559.9154,3582.8307,51080279500
2021-09-28,sh.000001,3577.8859,3610.9170,3568.8189,3602.2184,44416880700
2021-09-29,sh.000001,3573.5178,3573.5178,3518.0477,3536.2944,45251115100
2021-09-30,sh.000001,3541.9283,3572.4259,3541.9283,3568.1668,39562962600
2021-10-08,sh.000001,3609.0874,3612.5539,3571.7338,3592.1666,40716114800
2021-10-11,sh.000001,3600.3569,3614.6988,3586.7487,3591.7087,39436115900
2021-10-12,sh.000001,3581.2967,3583.6391,3515.1408,3546.9362,40539374800
2021-10-13,sh.000001,3543.4918,3569.1332,3515.6481,3561.7623,32505066700
2021-10-14,sh.000001,3555.1085,3569.6864,3547.1820,3558.2795,29496919600
2021-10-15,sh.000001,3551.9874,3578.7661,3542.6932,3572.3662,32029298400
2021-10-18,sh.000001,3571.0482,3571.0482,3539.4779,3568.1379,34095061600
2021-10-19,sh.000001,3562.2955,3596.7875,3560.6221,3593.1533,33419765200
2021-10-20,sh.000001,3583.2364,3596.0499,3574.2957,3587.0009,34424500800
2021-10-21,sh.000001,3590.0496,3610.9602,3576.3547,3594.7831,35231086700
2021-10-22,sh.000001,3594.7457,3607.5776,3578.7602,3582.6036,35315720300
2021-10-25,sh.000001,3574.2631,3611.0908,3564.2059,3609.8626,32119681600
2021-10-26,sh.000001,3612.8332,3625.0156,3589.7060,3597.6377,33727829100
2021-10-27,sh.000001,3589.8573,3589.8573,3553.1277,3562.3052,35062094000
2021-10-28,sh.000001,3548.7021,3552.0419,3509.4872,3518.4166,37817166600
2021-10-29,sh.000001,3519.3276,3547.3361,3502.8013,3547.3361,35880937700
2021-11-01,sh.000001,3530.3963,3556.5900,3519.2901,3544.4795,38225132500
2021-11-02,sh.000001,3543.3827,3559.0478,3477.6640,3505.6283,41756317300
2021-11-03,sh.000001,3501.1051,3512.6089,3480.4877,3498.5368,30660766900
2021-11-04,sh.000001,3505.8944,3527.9517,3503.0059,3526.8657,31944082900
2021-11-05,sh.000001,3520.2073,3525.8723,3491.4565,3491.5677,35453356500
2021-11-08,sh.000001,3491.9709,3507.2744,3484.2399,3498.6308,29818372200
2021-11-09,sh.000001,3507.1075,3514.9512,3489.0431,3507.0018,28731598900
2021-11-10,sh.000001,3498.9445,3498.9445,3448.4378,3492.4616,30703070800
2021-11-11,sh.000001,3486.4510,3534.1991,3482.8291,3532.7858,32208795700
2021-11-12,sh.000001,3534.1512,3543.6480,3527.3896,3539.1002,30868335400
2021-11-15,sh.000001,3542.9034,3550.4438,3521.2924,3533.3026,31301761200
2021-11-16,sh.000001,3530.4575,3549.7654,3517.8065,3521.7867,31039990900
2021-11-17,sh.000001,3518.5646,3537.5125,3513.5230,3537.3662,27673567100
2021-11-18,sh.000001,3531.4923,3537.9758,3513.1136,3520.7106,31242692700
2021-11-19,sh.000001,3519.2758,3561.9127,3517.6514,3560.3734,31798997600
2021-11-22,sh.000001,3562.7628,3585.1876,3562.7505,3582.0797,33000938500
2021-11-23,sh.000001,3580.5058,3598.3749,3577.3608,3589.0894,36001159300
2021-11-24,sh.000001,3590.0189,3602.7354,3575.2884,3592.7025,33677524600
2021-11-25,sh.000001,3593.3883,3597.1478,3579.5333,3584.1788,30645151800
2021-11-26,sh.000001,3576.1136,3576.1136,3554.8798,3564.0894,30100006600
2021-11-29,sh.000001,3528.6720,3563.6770,3526.3551,3562.6968,33361833100
2021-11-30,sh.000001,3570.7468,3582.1150,3546.3618,3563.8872,34918793800
2021-12-01,sh.000001,3561.8860,3576.8853,3558.6910,3576.8853,32987351700
2021-12-02,sh.000001,3573.2468,3586.8670,3567.1370,3573.8358,35404152400
2021-12-03,sh.000001,3576.4496,3608.4698,3573.2135,3607.4322,37755104800
2021-12-06,sh.000001,3615.2356,3626.1257,3586.8052,3589.3061,41867674300
2021-12-07,sh.000001,3611.2170,3614.2228,3572.5688,3595.0882,40384259400
2021-12-08,sh.000001,3602.8240,3637.7150,3591.9857,3637.5675,36103665700
2021-12-09,sh.000001,3641.1579,3688.3968,3638.7022,3673.0412,43191815700
2021-12-10,sh.000001,3654.3684,3667.8547,3651.3525,3666.3479,41998880100
2021-12-13,sh.000001,3686.9368,3708.9424,3678.0583,3681.0820,42409200900
2021-12-14,sh.000001,3669.8067,3671.6784,3654.6561,3661.5253,36217193400
2021-12-15,sh.000001,3655.0489,3668.4016,3645.2425,3647.6303,37747766700
2021-12-16,sh.000001,3648.9271,3675.0160,3644.6646,3675.0160,38132950700
2021-12-17,sh.000001,3670.2578,3673.6535,3631.6605,3632.3638,40848783700
2021-12-20,sh.000001,3620.0371,3643.9537,3589.3603,3593.6019,42385141000
2021-12-21,sh.000001,3591.4519,3627.0884,3591.4519,3625.1251,40818434800
2021-12-22,sh.000001,3632.6763,3635.8992,3616.5477,3622.6178,39482517700
2021-12-23,sh.000001,3625.4695,3643.5459,3618.0480,3643.3391,38292573400
2021-12-24,sh.000001,3645.3948,3648.9556,3612.0673,3618.0535,39034762500
2021-12-27,sh.000001,3613.0469,3632.1880,3601.9351,3615.9741,32923529300
2021-12-28,sh.000001,3619.6419,3631.0766,3607.3643,3630.1115,31620224200
2021-12-29,sh.000001,3630.9159,3630.9159,3596.3225,3597.0002,30513176600
2021-12-30,sh.000001,3596.4921,3628.9177,3595.4957,3619.1886,30783929100
2021-12-31,sh.000001,3626.2420,3642.8430,3624.9419,3639.7754,32968193200
2022-01-04,sh.000001,3649.1510,3651.8924,3610.0922,3632.3289,40502776900
2022-01-05,sh.000001,3628.2634,3628.2634,3583.4668,3595.1761,42390202800
2022-01-06,sh.000001,3581.2184,3594.4890,3559.8803,3586.0792,37154054300
2022-01-07,sh.000001,3588.9851,3607.2316,3577.0976,3579.5427,43630696100
2022-01-10,sh.000001,3572.7434,3593.5187,3555.1255,3593.5187,35622261000
2022-01-11,sh.000001,3589.9043,3602.1454,3562.7541,3567.4409,35976186300
2022-01-12,sh.000001,3578.1629,3599.4993,3572.0965,3597.4321,34313295600
2022-01-13,sh.000001,3601.0265,3601.0725,3555.1576,3555.2585,36936836500
2022-01-14,sh.000001,3544.0652,3548.4204,3519.3222,3521.2559,37693702400
2022-01-17,sh.000001,3522.0851,3546.0853,3519.4257,3541.6660,31288673300
2022-01-18,sh.000001,3541.8899,3579.3126,3531.3295,3569.9144,37714643500
2022-01-19,sh.000001,3567.6309,3578.7348,3541.6619,3558.1796,33323526900
2022-01-20,sh.000001,3556.2262,3576.2594,3540.5545,3555.0629,37950984600
2022-01-21,sh.000001,3546.7495,3547.0003,3514.8853,3522.5679,32653488000
2022-01-24,sh.000001,3508.2441,3531.6081,3500.1391,3524.1050,28026834200
2022-01-25,sh.000001,3509.2847,3519.8334,3433.0612,3433.0612,32735381300
2022-01-26,sh.000001,3442.6916,3462.1233,3417.7585,3455.6679,27512282800
2022-01-27,sh.000001,3456.1021,3456.3630,3392.0154,3394.2474,28060653400
2022-01-28,sh.000001,3407.5933,3417.0453,3356.5558,3361.4397,29085525700
2022-02-07,sh.000001,3407.7621,3434.0256,3407.7621,3429.5809,32048521100
2022-02-08,sh.000001,3428.5424,3453.1863,3390.4578,3452.6288,36609386500
2022-02-09,sh.000001,3450.8180,3484.7390,3444.0848,3479.9458,35024993600
2022-02-10,sh.000001,3481.9101,3488.8552,3464.2169,3485.9071,35566626700
2022-02-11,sh.000001,3472.2757,3500.1471,3459.3299,3462.9479,36135609000
2022-02-14,sh.000001,3451.8468,3457.2645,3415.4463,3428.8821,31527444800
2022-02-15,sh.000001,3428.0447,3447.4917,3421.6403,3446.0885,27555932200
2022-02-16,sh.000001,3457.0730,3475.0576,3453.8014,3465.8305,27499391300
2022-02-17,sh.000001,3464.2091,3480.9719,3454.2767,3468.0354,29726268200
2022-02-18,sh.000001,3451.6318,3490.7573,3447.0273,3490.7573,29514996300
2022-02-21,sh.000001,3488.4057,3492.1994,3471.6858,3490.6123,30154174000
2022-02-22,sh.000001,3473.2874,3473.3931,3437.6717,3457.1460,32627948400
2022-02-23,sh.000001,3458.5139,3490.7633,3458.1795,3489.1465,32560489500
2022-02-24,sh.000001,3474.3692,3486.9773,3400.2136,3429.9564,48835490100
2022-02-25,sh.000001,3445.3361,3480.1756,3440.9339,3451.4061,37754255600
2022-02-28,sh.000001,3450.3155,3462.3064,3425.5162,3462.3064,34583838800
2022-03-01,sh.000001,3471.3646,3491.1317,3465.7154,3488.8347,32600166200
2022-03-02,sh.000001,3478.2925,3486.6206,3466.9999,3484.1916,32936768400
2022-03-03,sh.000001,3495.9280,3500.2872,3473.3376,3481.1125,41259428900
2022-03-04,sh.000001,3459.9845,3474.8816,3437.6964,3447.6490,39352658100
2022-03-07,sh.000001,3438.5602,3438.5602,3360.7393,3372.8552,39358899900
2022-03-08,sh.000001,3372.5546,3383.6326,3287.3412,3293.5301,41592676600
2022-03-09,sh.000001,3303.7060,3321.4811,3147.6768,3256.3884,46628556900
2022-03-10,sh.000001,3312.1789,3326.5827,3291.2352,3296.0922,37833637600
2022-03-11,sh.000001,3259.3227,3315.6603,3217.4185,3309.7467,38406712700
2022-03-14,sh.000001,3271.8902,3297.7973,3223.5328,3223.5328,33796868700
2022-03-15,sh.000001,3192.3637,3196.9161,3063.9652,3063.9652,46503716400
2022-03-16,sh.000001,3107.6690,3177.7882,3023.3045,3170.7103,44466718900
2022-03-17,sh.000001,3215.0105,3260.1673,3202.9337,3215.0445,42081345800
2022-03-18,sh.000001,3207.1522,3260.7829,3197.3578,3251.0724,37303561100
2022-03-21,sh.000001,3255.6152,3267.4982,3223.3892,3253.6857,35422848800
2022-03-22,sh.000001,3249.5428,3279.1127,3239.5323,3259.8619,36119615800
2022-03-23,sh.000001,3264.7923,3279.8868,3251.9817,3271.0325,34987537000
2022-03-24,sh.000001,3256.0573,3266.8866,3236.6592,3250.2644,32900665400
2022-03-25,sh.000001,3247.1568,3257.1061,3211.6445,3212.2399,34002000600
2022-03-28,sh.000001,3185.1668,3230.2153,3159.8348,3214.5027,34499487300
2022-03-29,sh.000001,3216.0118,3229.1766,3196.4553,3203.9393,31627364900
2022-03-30,sh.000001,3217.5921,3266.5959,3216.3023,3266.5959,36675367700
2022-03-31,sh.000001,3256.1369,3272.0400,3246.0630,3252.2029,39843993400
2022-04-01,sh.000001,3234.6680,3287.2285,3226.2965,3282.7166,37821046000
2022-04-06,sh.000001,3269.4270,3288.1080,3255.6894,3283.4261,42964277900
2022-04-07,sh.000001,3267.8103,3290.2561,3236.4791,3236.6951,40262666000
2022-04-08,sh.000001,3239.8767,3257.0938,3208.3521,3251.8502,41382679900
2022-04-11,sh.000001,3239.8550,3239.8550,3156.5066,3167.1259,42416018500
2022-04-12,sh.000001,3165.1197,3214.5359,3140.8998,3213.3295,41832192300
2022-04-13,sh.000001,3199.7972,3225.4670,3183.5330,3186.8244,39115692500
2022-04-14,sh.000001,3203.6337,3240.0014,3200.2346,3225.6412,37124234400
2022-04-15,sh.000001,3210.6996,3229.8655,3200.1332,3211.2448,40784208200
2022-04-18,sh.000001,3185.9428,3204.0274,3166.9782,3195.5240,34736512300
2022-04-19,sh.000001,3192.0924,3207.8276,3174.7138,3194.0287,33994410400
2022-04-20,sh.000001,3189.8912,3191.8315,3142.0485,3151.0498,36204703700
2022-04-21,sh.000001,3138.4276,3160.8994,3069.6809,3079.8077,39193469400
2022-04-22,sh.000001,3058.4044,3105.6552,3049.3555,3086.9193,34200056300
2022-04-25,sh.000001,3034.2667,3043.8156,2928.5096,2928.5118,43360610800
2022-04-26,sh.000001,2930.4532,2957.6800,2878.2563,2886.4257,40161515400
2022-04-27,sh.000001,2866.8161,2959.1781,2863.6497,2958.2820,42306019100
2022-04-28,sh.000001,2945.8109,2991.5101,2936.7941,2975.4848,37537177500
2022-04-29,sh.000001,2986.0606,3048.4941,2968.3340,3047.0624,42393279400
2022-05-05,sh.000001,3044.8491,3082.2295,3042.1155,3067.7587,38307287500
2022-05-06,sh.000001,3011.3187,3030.6926,2992.7152,3001.5605,34326421800
2022-05-09,sh.000001,2990.1990,3015.9425,2983.6119,3004.1409,29206155600
2022-05-10,sh.000001,2965.7759,3043.7789,2957.3968,3035.8442,37066098000
2022-05-11,sh.000001,3035.3893,3100.8998,3034.6745,3058.7027,42399191200
2022-05-12,sh.000001,3044.7997,3072.1574,3032.9452,3054.9940,34444047700
2022-05-13,sh.000001,3068.0331,3086.0957,3059.2527,3084.2845,33173785200
2022-05-16,sh.000001,3100.5500,3102.5770,3063.3977,3073.7488,33810849200
2022-05-17,sh.000001,3076.4982,3093.6965,3057.6406,3093.6965,33035653700
2022-05-18,sh.000001,3095.8862,3105.8419,3071.3050,3085.9768,31503792300
2022-05-19,sh.000001,3046.7104,3096.9648,3042.6742,3096.9648,33660074900
2022-05-20,sh.000001,3107.0941,3146.5673,3107.0941,3146.5673,37233663600
